wall_time,step,reward
1777917986.9263964,278283,270.02447509765625
1777918004.8835933,279283,90.66201782226562
1777918007.2484574,279425,284.6351013183594
1777918010.9975004,279643,272.5328063964844
1777918015.286776,279892,255.3453369140625
1777918020.5962377,280168,275.77349853515625
1777918025.0427802,280417,303.734375
1777918027.9063342,280576,269.761962890625
1777918034.2281225,280922,282.0573425292969
1777918037.5986595,281112,268.4104919433594
1777918041.0203767,281297,254.3116912841797
1777918044.317121,281485,260.547607421875
1777918048.1235788,281694,258.1713562011719
1777918052.3509698,281939,287.71466064453125
1777918056.5967038,282181,267.6862487792969
1777918060.115991,282374,280.1295471191406
1777918064.1637292,282607,293.78521728515625
1777918067.403427,282799,278.5801086425781
1777918071.355901,283031,264.4098205566406
1777918074.115,283191,276.7031555175781
1777918076.9621649,283352,263.19525146484375
1777918094.330748,284352,103.60694885253906
1777918097.4843094,284530,243.1612091064453
1777918100.7091205,284720,283.2486572265625
1777918106.104757,285032,267.06640625
1777918109.8493707,285241,239.8033905029297
1777918113.1944575,285429,305.0169677734375
1777918119.5445526,285788,242.3693389892578
1777918124.3849144,286061,255.50003051757812
1777918127.3145857,286226,254.2958221435547
1777918130.431308,286404,286.4967346191406
1777918136.8641858,286766,248.93386840820312
1777918140.1215882,286945,278.0370788574219
1777918142.7436647,287094,285.8912353515625
1777918146.2919047,287287,255.25326538085938
1777918149.30406,287457,292.8094787597656
1777918153.6702087,287690,312.1828308105469
1777918158.2945352,287943,286.9860534667969
1777918163.3564982,288216,281.9123840332031
1777918166.554593,288388,236.82504272460938
1777918169.6548097,288571,256.6728210449219
1777918172.397236,288721,275.78961181640625
1777918176.0293837,288928,274.958251953125
1777918180.0617092,289154,277.9037780761719
1777918183.7978394,289367,311.45794677734375
1777918186.6940806,289536,277.9461669921875
1777918189.385277,289688,251.42514038085938
1777918197.1304064,290091,273.86199951171875
1777918201.569795,290351,299.2093811035156
1777918205.51212,290574,256.96295166015625
1777918209.0013402,290771,257.9406433105469
1777918211.9371762,290945,260.222900390625
1777918215.8726666,291166,309.02593994140625
1777918222.9297247,291554,229.21534729003906
1777918226.8232515,291766,253.8261260986328
1777918230.2965631,291952,246.3848419189453
1777918234.573827,292189,297.2510986328125
1777918237.7014277,292367,247.11012268066406
1777918240.5092926,292520,287.11712646484375
1777918244.5445483,292751,246.26065063476562
1777918248.1683931,292953,256.48406982421875
1777918251.3879251,293134,260.5157470703125
1777918254.5202742,293314,269.00787353515625
1777918257.2053041,293468,252.7620391845703
1777918259.8298507,293621,291.2959899902344
1777918262.3763657,293765,262.1882629394531
1777918266.3976169,293991,284.4605407714844
1777918269.6382935,294178,280.3522033691406
1777918272.7806375,294352,237.26910400390625
1777918277.7780104,294635,304.0234680175781
1777918282.766712,294916,306.9548645019531
1777918285.5680544,295074,279.5885925292969
1777918288.6484604,295244,240.85923767089844
1777918291.3435628,295393,282.64666748046875
1777918294.1880746,295563,239.86399841308594
1777918297.8057637,295764,279.3236389160156
1777918302.6854143,296039,278.8335266113281
1777918320.385445,297039,77.87079620361328
1777918323.5353916,297219,257.3514404296875
1777918327.7375634,297451,261.8092956542969
1777918332.9958863,297743,281.6528625488281
1777918336.4426665,297941,266.8832092285156
1777918339.2104917,298097,244.21177673339844
